Substrate,id,num,pos|score,pos|p-value,pos|fdr,pos|rank,pos|goodsgrna,pos|lfc,Score
TMEM106C,LZTR1,4,0.38192,0.53161,0.981424,46,1,-0.065633,0.418027598
TMEM106C,RHOBTB2,4,0.38933,0.53867,0.981424,47,2,0.42244,0.40968213
TMEM106C,NACC1,4,0.4003,0.54945,0.981424,48,2,-2.9387,0.39761441
TMEM106C,KCTD14,4,0.40393,0.55261,0.981424,49,1,-0.018158,0.39369389
TMEM106C,SPOPL,4,0.41827,0.56662,0.981424,50,1,-0.22861,0.378543284
TMEM106C,KBTBD6,4,0.45238,0.59962,0.981424,51,2,0.12515,0.344496604
TMEM106C,KCTD5,4,0.47306,0.61899,0.981424,52,1,-0.04361,0.325083773
TMEM106C,KCTD12,1,0.47333,0.47315,0.981424,53,0,0.16767,0.324835969
TMEM106C,KCTD15,4,0.47592,0.62196,0.981424,54,2,0.42443,0.322466044
TMEM106C,BTBD6,4,0.48998,0.63597,0.981424,55,2,-2.2026,0.309821647
TMEM106C,NACC2,4,0.54197,0.66611,0.981424,56,1,-2.8557,0.266024753
TMEM106C,KLHL41,4,0.54788,0.66898,0.981424,57,1,-4.3332,0.261314553
TMEM106C,KCTD21,4,0.57658,0.68165,0.981424,58,1,-0.84216,0.239140426
TMEM106C,ENC1,4,0.58766,0.68663,0.981424,59,1,-1.6736,0.230873869
TMEM106C,KLHL26,4,0.59312,0.68917,0.981424,60,1,-0.15714,0.226857431
TMEM106C,ZBTB16,4,0.62476,0.70342,0.981424,61,1,-0.46209,0.204286784
TMEM106C,KLHL29,4,0.62985,0.70599,0.981424,62,1,-0.39261,0.200762866
TMEM106C,KLHL28,3,0.6491,0.66491,0.981424,63,1,-0.026863,0.187688391
TMEM106C,KLHL11,4,0.67335,0.72766,0.981424,64,1,0.10442,0.171759136
TMEM106C,KEAP1,4,0.71289,0.75019,0.981424,65,1,-0.39886,0.146977477
TMEM106C,ABTB1,4,0.72117,0.75524,0.981424,66,1,-0.70402,0.141962348
TMEM106C,SHKBP1,4,0.72927,0.75994,0.981424,67,1,-3.1959,0.137111652
TMEM106C,KLHL25,4,0.75622,0.77692,0.981424,68,1,-0.04736,0.121351841
TMEM106C,ARMC5,4,0.7599,0.7795,0.981424,69,1,-2.2336,0.119243555
TMEM106C,KCTD13,4,0.76713,0.78449,0.981424,70,1,-1.8279,0.115131033
TMEM106C,RCBTB2,4,0.7742,0.78922,0.981424,71,1,-1.7562,0.111146833
TMEM106C,BTBD11,4,0.7845,0.7966,0.981424,72,1,-0.4205,0.105407052
TMEM106C,IBTK,4,0.79445,0.80455,0.981424,73,1,-2.979,0.099933431
TMEM106C,KLHL15,4,0.80088,0.80951,0.981424,74,1,0.11241,0.096432552
TMEM106C,BTBD2,4,0.83362,0.83596,0.981424,75,1,-1.0361,0.079031874
TMEM106C,KCTD7,4,0.83638,0.83821,0.981424,76,1,-0.071135,0.077596361
TMEM106C,KLHL17,4,0.83911,0.84066,0.981424,77,1,0.2947,0.076181103
TMEM106C,BCL6B,4,0.8418,0.84317,0.981424,78,1,-0.53743,0.074791079
TMEM106C,LGALS3BP,4,0.84709,0.84804,0.981424,79,1,-2.0609,0.072070445
TMEM106C,ZBTB10,4,0.85476,0.85535,0.981424,80,1,-5.6173,0.06815581
TMEM106C,IPP,4,0.85726,0.85772,0.981424,81,1,-1.2013,0.06688744
TMEM106C,BTBD10,4,0.85972,0.86007,0.981424,82,1,0.07509,0.06564297
TMEM106C,KCTD20,4,0.86924,0.86958,0.981424,83,0,-2.9584,0.060860297
TMEM106C,GAN,4,0.87382,0.87425,0.981424,84,0,-0.73249,0.058578019
TMEM106C,KLHL9,4,0.88474,0.88487,0.981424,85,0,-0.45139,0.053184337
TMEM106C,KBTBD11,4,0.89881,0.89883,0.981424,86,0,-2.5952,0.046332104
TMEM106C,KCTD9,4,0.91156,0.91124,0.981424,87,0,-0.31121,0.04021474
TMEM106C,KLHL3,4,0.91828,0.91782,0.981424,88,0,-0.67139,0.037024874
TMEM106C,SPOP,4,0.9199,0.91944,0.981424,89,0,-0.35872,0.036259381
TMEM106C,KLHL40,4,0.9375,0.9368,0.988841,90,0,-2.5167,0.028028724
TMEM106C,KLHL20,4,0.96114,0.96084,0.990777,91,0,-1.5619,0.017213348
TMEM106C,KLHL2,4,0.96888,0.96882,0.990777,92,0,-1.4982,0.013730009
TMEM106C,KLHL5,4,0.97474,0.97476,0.990777,93,0,-1.0039,0.011111212
TMEM106C,KCTD2,4,0.98898,0.989,0.990777,94,0,-2.7009,0.004812491
TMEM106C,KCTD3,4,0.99069,0.99078,0.990777,95,0,-5.4126,0.004062221
RTN2,CUL3,4,4.78E-08,4.99E-06,0.000474,1,4,3.9984,7.320717498
RTN2,KCTD13,4,0.0022744,0.0086038,0.408681,2,3,2.2292,2.643133153
RTN2,KLHL11,4,0.0038229,0.013887,0.439753,3,4,1.7959,2.417607062
RTN2,KLHL5,4,0.0053655,0.01915,0.454815,4,3,0.54841,2.270389801
RTN2,TNFAIP1,4,0.014238,0.046664,0.678152,5,4,1.1385,1.846551011
RTN2,KLHL9,4,0.018139,0.058249,0.678152,6,3,1.4817,1.741386659
RTN2,KCTD20,4,0.019787,0.062943,0.678152,7,3,1.462,1.703620046
RTN2,KBTBD2,4,0.020349,0.064511,0.678152,8,4,1.0343,1.691456928
RTN2,BTBD2,4,0.022143,0.069824,0.678152,9,4,1.3731,1.65476354
RTN2,KLHL2,4,0.022767,0.071752,0.678152,10,4,1.1296,1.642694192
RTN2,KCTD15,4,0.025683,0.078523,0.678152,11,2,-2.1459,1.590354248
RTN2,RHOBTB1,4,0.038895,0.10463,0.82221,12,3,1.2302,1.410106224
RTN2,KCTD14,4,0.061215,0.14657,0.82221,13,2,1.0001,1.213142146
RTN2,IBTK,4,0.068082,0.15913,0.82221,14,1,-0.87298,1.166967695
RTN2,KLHL36,4,0.069989,0.1627,0.82221,15,3,1.0157,1.154970212
RTN2,KCTD17,4,0.075794,0.17327,0.82221,16,2,0.26788,1.120365173
RTN2,ZBTB10,4,0.077537,0.1762,0.82221,17,3,0.94356,1.110491006
RTN2,KLHL7,4,0.079495,0.17982,0.82221,18,3,0.97605,1.099660186
RTN2,LZTR1,4,0.081482,0.18354,0.82221,19,3,0.94647,1.08893832
RTN2,ANKFY1,3,0.08231,0.17139,0.82221,20,1,-0.53224,1.084547398
RTN2,RBX1,4,0.085541,0.19076,0.82221,21,3,1.0403,1.067825677
RTN2,KLHL20,4,0.088313,0.19589,0.82221,22,2,0.5642,1.053975362
RTN2,KCTD6,4,0.098304,0.21288,0.82221,23,2,-0.13108,1.00742881
RTN2,KCTD7,4,0.10501,0.22542,0.82221,24,2,0.37316,0.978769342
RTN2,SPOPL,4,0.10523,0.22581,0.82221,25,3,0.93368,0.97786043
RTN2,NACC2,4,0.10756,0.22988,0.82221,26,3,0.8921,0.968349206
RTN2,ARIH1,4,0.11198,0.23732,0.82221,27,2,0.62497,0.950859537
RTN2,KLHL15,4,0.11804,0.24738,0.82221,28,1,-0.24893,0.927970799
RTN2,KLHL42,4,0.12778,0.26376,0.82221,29,1,-1.5805,0.893537116
RTN2,KLHL40,4,0.13008,0.26755,0.82221,30,2,-0.14278,0.885789472
RTN2,BTBD3,4,0.13382,0.2743,0.82221,31,3,0.9681,0.873478974
RTN2,KLHL32,4,0.14323,0.28995,0.834699,32,3,0.7894,0.843966008
RTN2,KBTBD3,3,0.16697,0.27695,0.82221,33,2,1.1224,0.777361553
RTN2,KLHL4,4,0.18457,0.34836,0.969095,34,1,-0.1772,0.733838888
RTN2,KLHL13,4,0.19376,0.3572,0.969095,35,2,0.52185,0.712735874
RTN2,KLHL12,4,0.2326,0.39272,0.969095,36,2,0.72818,0.63339029
RTN2,KLHL41,4,0.23854,0.39843,0.969095,37,1,-1.2959,0.622438785
RTN2,BTBD7,4,0.25043,0.40896,0.969095,38,2,0.064537,0.601313646
RTN2,ENC1,4,0.28143,0.43843,0.969095,39,2,0.5002,0.550629609
RTN2,SPOP,4,0.28978,0.44619,0.969095,40,2,-0.18377,0.537931592
RTN2,BCL6,4,0.29152,0.44765,0.969095,41,2,-0.1265,0.535331645
RTN2,KBTBD4,4,0.32248,0.4776,0.969095,42,1,-5.1137,0.491497215
RTN2,KEAP1,4,0.32421,0.47931,0.969095,43,2,-0.79802,0.489173594
RTN2,ABTB1,4,0.3384,0.49292,0.969095,44,1,-3.0359,0.470569646
RTN2,KLHL3,4,0.36174,0.51452,0.969095,45,2,-1.8816,0.441603466
RTN2,RCBTB1,4,0.3716,0.52379,0.969095,46,2,0.073698,0.429924295
RTN2,KLHL29,4,0.37696,0.52853,0.969095,47,1,0.0982,0.423704731
RTN2,KLHL26,4,0.38447,0.53549,0.969095,48,1,0.37423,0.415137542
RTN2,KCTD9,4,0.39068,0.54138,0.969095,49,2,0.0501,0.408178821
RTN2,NACC1,4,0.39928,0.55012,0.969095,50,1,0.10934,0.398722443
RTN2,KBTBD8,4,0.41382,0.56447,0.969095,51,1,-3.7545,0.383188524
RTN2,KCTD11,4,0.43368,0.58411,0.969095,52,2,-0.26165,0.362830606
RTN2,LGALS3BP,4,0.43845,0.58867,0.969095,53,2,-0.18468,0.358079926
RTN2,BCL6B,4,0.47647,0.62409,0.969095,54,2,0.19395,0.321964439
RTN2,KCTD21,4,0.49064,0.63759,0.969095,55,2,-0.70617,0.309237048
RTN2,RHOBTB2,4,0.50835,0.65515,0.969095,56,1,-2.402,0.293837172
RTN2,KLHL28,2,0.53195,0.53509,0.969095,57,1,0.38412,0.274129187
RTN2,KCTD1,4,0.53916,0.66848,0.969095,58,1,-2.0016,0.268282335
RTN2,RHOBTB3,4,0.5685,0.68145,0.969095,59,1,-0.00058434,0.245269531
RTN2,KLHL22,4,0.59095,0.69121,0.969095,60,1,0.041553,0.228449263
RTN2,KLHL6,4,0.59642,0.69345,0.969095,61,1,-0.046691,0.224447802
RTN2,KCTD10,4,0.6072,0.69839,0.969095,62,1,-2.0552,0.216668237
RTN2,KLHL14,4,0.61251,0.70073,0.969095,63,1,-3.0346,0.212886816
RTN2,BTBD9,4,0.6579,0.72238,0.969095,64,1,-1.0235,0.181840114
RTN2,KLHL23,4,0.66268,0.72454,0.969095,65,1,-1.2015,0.178696136
RTN2,KLHL17,4,0.74442,0.77069,0.969095,66,1,-0.40099,0.128181967
RTN2,KLHL24,4,0.76683,0.78528,0.969095,67,1,-0.20691,0.115300905
RTN2,IPP,4,0.77042,0.78789,0.969095,68,1,-0.24978,0.113272452
RTN2,BTBD1,4,0.78774,0.8,0.969095,69,1,-2.5063,0.103617101
RTN2,BTBD8,3,0.79174,0.79265,0.969095,70,0,-2.9698,0.101417413
RTN2,KCTD3,4,0.80087,0.80951,0.969095,71,1,-1.5832,0.096437974
RTN2,IVNS1ABP,4,0.80406,0.812,0.969095,72,1,-3.9777,0.094711542
RTN2,GMCL1,4,0.8072,0.8145,0.969095,73,1,-1.5461,0.093018847
RTN2,BTBD6,4,0.81339,0.81987,0.969095,74,1,-2.9688,0.089701171
RTN2,KBTBD7,4,0.82819,0.83183,0.969095,75,1,-2.8922,0.081870018
RTN2,RCBTB2,4,0.83386,0.83649,0.969095,76,1,0.29619,0.078906859
RTN2,KLHL18,4,0.84209,0.84382,0.969095,77,1,-0.97083,0.07464149
RTN2,ARMC5,4,0.85514,0.85579,0.969095,78,1,-1.0614,0.067962779
RTN2,KCTD12,1,0.86425,0.86551,0.969095,79,0,-4.5492,0.063360612
RTN2,GAN,4,0.86735,0.86773,0.969095,80,0,-2.844,0.061805617
RTN2,ZBTB16,4,0.8697,0.86997,0.969095,81,0,-0.31417,0.06063053
RTN2,KBTBD11,4,0.87878,0.87935,0.969095,82,0,-1.6739,0.056119836
RTN2,KLHL8,4,0.88098,0.88159,0.969095,83,0,-4.1737,0.055033951
RTN2,BTBD10,4,0.88738,0.8874,0.969095,84,0,-2.7545,0.051890364
RTN2,KLHL21,4,0.89747,0.89663,0.969095,85,0,-2.4776,0.04698006
RTN2,SHKBP1,4,0.90505,0.90391,0.969095,86,0,-4.8297,0.043327427
RTN2,KCTD2,4,0.91045,0.90925,0.969095,87,0,-2.8274,0.0407439
RTN2,MYNN,4,0.91219,0.91112,0.969095,88,0,-2.5353,0.039914693
RTN2,KCTD18,4,0.92527,0.9246,0.969095,89,0,-2.1173,0.033731519
RTN2,BTBD11,4,0.93817,0.93725,0.969095,90,0,-2.0046,0.027718459
RTN2,KBTBD6,4,0.93949,0.93861,0.969095,91,0,-1.7363,0.027107838
RTN2,KCTD5,4,0.94079,0.93985,0.969095,92,0,-2.2404,0.026507308
RTN2,KLHL25,4,0.95587,0.9557,0.969095,93,0,-1.2232,0.019601169
RTN2,KCTD19,4,0.96704,0.96723,0.969095,94,0,-3.3939,0.014555562
RTN2,ABTB2,4,0.96868,0.9691,0.969095,95,0,-0.8482,0.013819667
PBXIP1,CUL3,4,3.26E-06,1.50E-05,0.001423,1,4,3.665,5.487408982
PBXIP1,RHOBTB3,4,0.0015745,0.006147,0.291983,2,4,1.4405,2.802857335
PBXIP1,KLHL25,4,0.0088501,0.030276,0.639943,3,3,1.561,2.053051822
PBXIP1,KLHL21,4,0.0098994,0.033681,0.639943,4,3,1.4505,2.004391127
PBXIP1,KLHL15,4,0.015947,0.051628,0.797845,5,2,0.39639,1.797321006
PBXIP1,BCL6,4,0.018341,0.058789,0.797845,6,3,1.6083,1.736576989
PBXIP1,KCTD12,1,0.025401,0.025392,0.639943,7,1,2.5091,1.595149186
PBXIP1,KCTD18,4,0.025422,0.079522,0.877817,8,3,1.3852,1.594790286
PBXIP1,ABTB1,4,0.02898,0.089039,0.877817,9,3,1.5496,1.537901619
PBXIP1,KLHL5,4,0.047267,0.1233,0.877817,10,3,0.80533,1.325441961
PBXIP1,MYNN,4,0.047827,0.1244,0.877817,11,3,1.3894,1.32032686
PBXIP1,KLHL14,4,0.049983,0.12804,0.877817,12,3,1.1668,1.301177681
PBXIP1,NACC2,4,0.055414,0.1386,0.877817,13,3,1.064,1.2563805
PBXIP1,NACC1,4,0.057013,0.14143,0.877817,14,3,0.94357,1.244026106
PBXIP1,KCTD17,4,0.057539,0.14239,0.877817,15,1,-2.8382,1.24003769
PBXIP1,BTBD1,4,0.060613,0.14784,0.877817,16,3,0.9888,1.21743422
PBXIP1,KBTBD7,4,0.072069,0.16861,0.917048,17,2,0.92435,1.142251504
PBXIP1,ARIH1,4,0.082292,0.18683,0.917048,18,3,0.92491,1.084642383
PBXIP1,BTBD10,4,0.084308,0.19065,0.917048,19,3,1.1845,1.074131213
PBXIP1,GAN,4,0.087477,0.19623,0.917048,20,2,0.93766,1.058106119
PBXIP1,KLHL11,4,0.092654,0.20509,0.917048,21,3,1.1213,1.033135827
PBXIP1,KLHL17,4,0.096998,0.21237,0.917048,22,3,0.93339,1.01323722
PBXIP1,KCTD14,4,0.10766,0.23142,0.938686,23,1,-0.68913,0.967945625
PBXIP1,KLHL26,4,0.11744,0.24755,0.938686,24,3,0.75581,0.930183957
PBXIP1,ANKFY1,4,0.12546,0.26104,0.938686,25,3,1.1231,0.901494717
PBXIP1,KBTBD11,4,0.13586,0.27844,0.938686,26,3,0.68348,0.86690839
PBXIP1,LGALS3BP,4,0.13675,0.27993,0.938686,27,2,0.53535,0.864072665
PBXIP1,KCTD1,4,0.14629,0.29551,0.938686,28,1,-0.1038,0.83478536
PBXIP1,KLHL32,4,0.15516,0.30954,0.938686,29,3,0.6231,0.809220229
PBXIP1,ZBTB10,4,0.15575,0.31056,0.938686,30,2,0.30951,0.807571945
PBXIP1,ABTB2,4,0.16978,0.33338,0.938686,31,3,0.57955,0.770113471
PBXIP1,RHOBTB2,4,0.17143,0.33617,0.938686,32,2,0.18569,0.765913175
PBXIP1,KCTD15,4,0.17443,0.34101,0.938686,33,2,-1.9135,0.758378819
PBXIP1,KCTD10,4,0.18198,0.35303,0.938686,34,3,0.68837,0.739976339
PBXIP1,RBX1,4,0.18366,0.35571,0.938686,35,1,0.37525,0.73598542
PBXIP1,SHKBP1,4,0.21319,0.3859,0.967754,36,2,0.66321,0.67123317
PBXIP1,KCTD5,4,0.21978,0.39199,0.967754,37,1,0.069621,0.658011831
PBXIP1,KLHL20,4,0.22619,0.39729,0.967754,38,2,-0.28003,0.645526599
PBXIP1,KCTD20,4,0.2547,0.42273,0.979974,39,1,0.10255,0.593971055
PBXIP1,BTBD9,4,0.25721,0.42488,0.979974,40,2,0.34861,0.589712151
PBXIP1,KCTD3,4,0.26624,0.43325,0.979974,41,2,0.75678,0.574726695
PBXIP1,KCTD9,4,0.2801,0.44587,0.985051,42,2,-2.0324,0.552686891
PBXIP1,KLHL28,2,0.29287,0.35442,0.938686,43,1,0.24372,0.533325113
PBXIP1,KCTD2,4,0.30291,0.46667,0.994002,44,2,0.54495,0.518686389
PBXIP1,SPOP,4,0.30755,0.47084,0.994002,45,2,0.74005,0.512084269
PBXIP1,KBTBD4,4,0.32621,0.48805,0.996559,46,2,0.32112,0.48650273
PBXIP1,BTBD2,4,0.39711,0.55215,0.996559,47,2,0.28888,0.401089176
PBXIP1,KLHL9,4,0.40186,0.55674,0.996559,48,2,-2.5793,0.39592522
PBXIP1,KLHL13,4,0.40481,0.55957,0.996559,49,1,-0.0091081,0.392748768
PBXIP1,KCTD19,4,0.41203,0.56631,0.996559,50,1,-0.61977,0.385071162
PBXIP1,KCTD6,4,0.41917,0.57316,0.996559,51,1,-0.5572,0.377609807
PBXIP1,KBTBD6,4,0.42087,0.57482,0.996559,52,2,-0.43182,0.37585203
PBXIP1,IBTK,4,0.44461,0.59689,0.996559,53,2,-1.246,0.352020774
PBXIP1,SPOPL,4,0.45881,0.60967,0.996559,54,2,0.23481,0.338367125
PBXIP1,KCTD13,4,0.46071,0.61161,0.996559,55,1,-0.71607,0.336572361
PBXIP1,KLHL4,4,0.48062,0.62952,0.996559,56,1,-0.78005,0.318198161
PBXIP1,KLHL6,4,0.48238,0.63104,0.996559,57,2,0.14677,0.316610707
PBXIP1,BTBD7,4,0.50111,0.64851,0.996559,58,2,0.16667,0.300066931
PBXIP1,KCTD11,4,0.51257,0.65966,0.996559,59,1,-5.1048,0.290246816
PBXIP1,KLHL3,4,0.51508,0.66207,0.996559,60,2,0.36079,0.288125313
PBXIP1,KLHL23,4,0.52493,0.67088,0.996559,61,1,-2.3551,0.279898606
PBXIP1,GMCL1,4,0.60499,0.71116,0.996559,62,1,-0.36513,0.218251804
PBXIP1,IVNS1ABP,4,0.64099,0.72635,0.996559,63,1,0.073362,0.193148746
PBXIP1,KCTD7,4,0.66516,0.73737,0.996559,64,1,-3.8218,0.177073875
PBXIP1,BTBD11,4,0.70556,0.75764,0.996559,65,1,-3.3837,0.151466048
PBXIP1,KLHL2,4,0.7383,0.77493,0.996559,66,1,-2.3197,0.131767132
PBXIP1,KLHL41,4,0.74604,0.77951,0.996559,67,1,-0.20351,0.127237887
PBXIP1,KLHL36,4,0.74984,0.78183,0.996559,68,1,-1.7297,0.125031396
PBXIP1,KEAP1,4,0.76463,0.79075,0.996559,69,1,0.13621,0.116548667
PBXIP1,KLHL8,4,0.76823,0.79295,0.996559,70,1,-1.8363,0.114508737
PBXIP1,KLHL22,4,0.77876,0.79986,0.996559,71,1,0.17348,0.108596364
PBXIP1,KLHL29,4,0.78558,0.80419,0.996559,72,1,-0.17003,0.104809582
PBXIP1,ARMC5,4,0.78893,0.80615,0.996559,73,1,-0.39679,0.102961529
PBXIP1,KLHL12,4,0.79224,0.80829,0.996559,74,1,-1.1363,0.101143234
PBXIP1,IPP,4,0.80194,0.81501,0.996559,75,1,-0.42822,0.095858124
PBXIP1,LZTR1,4,0.8051,0.8172,0.996559,76,1,-1.5158,0.094150173
PBXIP1,TNFAIP1,4,0.80822,0.81979,0.996559,77,1,-0.60151,0.092470407
PBXIP1,KCTD21,4,0.81434,0.82462,0.996559,78,1,-0.56293,0.089194232
PBXIP1,RCBTB2,4,0.82901,0.8355,0.996559,79,1,-1.2943,0.081440231
PBXIP1,KBTBD2,4,0.8532,0.85522,0.996559,80,1,-2.5137,0.068949153
PBXIP1,KLHL7,4,0.86067,0.86168,0.996559,81,1,0.19647,0.065163335
PBXIP1,BCL6B,4,0.87473,0.8754,0.996559,82,1,-0.11002,0.058125979
PBXIP1,KLHL18,4,0.87918,0.87974,0.996559,83,0,-0.42461,0.0559222
PBXIP1,KLHL24,4,0.8835,0.88393,0.996559,84,0,-0.56699,0.053793446
PBXIP1,ZBTB16,4,0.89965,0.89883,0.996559,85,0,-3.7679,0.045926416
PBXIP1,BTBD3,4,0.93683,0.93602,0.996559,86,0,-4.0367,0.02833921
PBXIP1,KLHL42,4,0.94078,0.93984,0.996559,87,0,-2.9954,0.026511924
PBXIP1,RCBTB1,4,0.94575,0.94494,0.996559,88,0,-0.86958,0.02422365
PBXIP1,BTBD6,4,0.96692,0.96712,0.996559,89,0,-3.0375,0.014609457
PBXIP1,BTBD8,4,0.97514,0.97583,0.996559,90,0,-4.9142,0.010933029
PBXIP1,KBTBD3,3,0.97819,0.97793,0.996559,91,0,-5.1558,0.009576781
PBXIP1,RHOBTB1,4,0.98277,0.98308,0.996559,92,0,-2.6997,0.007548109
PBXIP1,ENC1,4,0.99317,0.99348,0.996559,93,0,-4.2638,0.002976407
PBXIP1,KLHL40,4,0.99499,0.99523,0.996559,94,0,-5.6321,0.002181284
PBXIP1,KBTBD8,4,0.99642,0.99656,0.996559,95,0,-3.8853,0.001557564
GOLPH3L,CUL3,4,1.18E-06,4.99E-06,0.000474,1,3,2.9267,5.928375701
GOLPH3L,RBX1,4,0.0063741,0.021527,0.908705,2,3,1.2808,2.195581127
GOLPH3L,KLHL28,3,0.012248,0.032403,0.908705,3,2,1.1516,1.911934822
GOLPH3L,KLHL26,4,0.017555,0.055503,0.908705,4,4,0.96638,1.755599166
GOLPH3L,ARMC5,4,0.018075,0.056891,0.908705,5,4,0.73025,1.742921694
GOLPH3L,ARIH1,4,0.028763,0.083397,0.908705,6,3,0.95844,1.541165819
GOLPH3L,BTBD2,4,0.034369,0.094522,0.908705,7,3,0.96743,1.463833104
GOLPH3L,KLHL18,4,0.040599,0.10661,0.908705,8,3,0.95892,1.391484663
GOLPH3L,KLHL5,4,0.047143,0.11939,0.908705,9,1,-0.4878,1.326582784
GOLPH3L,RCBTB1,4,0.053447,0.1312,0.908705,10,3,0.90407,1.272076667
GOLPH3L,KBTBD11,4,0.057389,0.13866,0.908705,11,1,-0.68887,1.241171343
GOLPH3L,KCTD19,4,0.077632,0.1765,0.908705,12,1,-0.72804,1.109959225
GOLPH3L,BTBD1,4,0.080781,0.18209,0.908705,13,2,-0.48094,1.092690775
GOLPH3L,KCTD3,4,0.0837,0.18761,0.908705,14,3,0.77317,1.077274542
GOLPH3L,SPOPL,4,0.08763,0.19476,0.908705,15,2,0.42329,1.057347188
GOLPH3L,KCTD20,4,0.09026,0.19948,0.908705,16,2,0.70242,1.044504671
GOLPH3L,KCTD14,4,0.0968,0.21063,0.908705,17,3,0.73367,1.014124643
GOLPH3L,KLHL9,4,0.097547,0.21179,0.908705,18,3,0.55677,1.010786083
GOLPH3L,NACC2,4,0.098504,0.21331,0.908705,19,3,0.60154,1.006546134
GOLPH3L,ENC1,4,0.10073,0.21715,0.908705,20,3,0.75835,0.996841166
GOLPH3L,TNFAIP1,4,0.10993,0.23304,0.908705,21,3,0.68304,0.958883772
GOLPH3L,RHOBTB3,4,0.11039,0.23391,0.908705,22,2,0.39125,0.957070267
GOLPH3L,KLHL36,4,0.11714,0.2451,0.908705,23,2,0.6019,0.93129478
GOLPH3L,RHOBTB1,4,0.12712,0.26163,0.908705,24,3,0.9331,0.895786116
GOLPH3L,KBTBD8,4,0.14593,0.29257,0.908705,25,1,-0.6788,0.835855418
GOLPH3L,ZBTB16,4,0.15408,0.30548,0.908705,26,3,0.42186,0.81225373
GOLPH3L,KLHL21,4,0.15536,0.30759,0.908705,27,2,-0.22377,0.808660787
GOLPH3L,RCBTB2,4,0.15981,0.31516,0.908705,28,3,0.38551,0.796396048
GOLPH3L,KLHL41,4,0.16472,0.32311,0.908705,29,2,-2.4478,0.783253666
GOLPH3L,IVNS1ABP,4,0.174,0.33575,0.908705,30,2,0.3489,0.759450752
GOLPH3L,KLHL25,4,0.18285,0.34397,0.908705,31,2,0.48546,0.737905035
GOLPH3L,GMCL1,4,0.19233,0.3527,0.908705,32,2,-0.32431,0.715952968
GOLPH3L,KLHL4,4,0.20138,0.36097,0.908705,33,1,0.19455,0.695983663
GOLPH3L,KLHL20,4,0.20372,0.3631,0.908705,34,2,0.49111,0.690966332
GOLPH3L,KBTBD6,4,0.21224,0.3709,0.908705,35,2,-0.56068,0.673172763
GOLPH3L,KEAP1,4,0.21925,0.37722,0.908705,36,2,0.21717,0.659060398
GOLPH3L,KLHL23,4,0.22807,0.38529,0.908705,37,1,-0.55916,0.641931837
GOLPH3L,BTBD6,4,0.24549,0.40171,0.908705,38,1,-0.056117,0.609966194
GOLPH3L,KCTD11,4,0.25409,0.40947,0.908705,39,1,-0.27945,0.595012427
GOLPH3L,IBTK,4,0.27945,0.43375,0.908705,40,2,-0.059739,0.553695886
GOLPH3L,ZBTB10,4,0.28775,0.44159,0.908705,41,2,0.23712,0.540984668
GOLPH3L,ABTB2,4,0.29243,0.44625,0.908705,42,2,0.4254,0.533978076
GOLPH3L,KCTD6,4,0.30415,0.45807,0.908705,43,1,-0.22237,0.516912179
GOLPH3L,KLHL12,4,0.32821,0.48114,0.908705,44,2,0.2157,0.483848191
GOLPH3L,SPOP,4,0.33422,0.48696,0.908705,45,2,0.34607,0.475967565
GOLPH3L,NACC1,4,0.33609,0.48883,0.908705,46,1,-2.0121,0.473544409
GOLPH3L,KCTD18,4,0.3389,0.4914,0.908705,47,2,0.32136,0.469928431
GOLPH3L,BTBD10,4,0.3439,0.49621,0.908705,48,1,-0.93537,0.463567824
GOLPH3L,BTBD7,4,0.35931,0.51062,0.908705,49,1,-0.4936,0.444530696
GOLPH3L,KLHL42,4,0.36716,0.5185,0.908705,50,2,0.31485,0.435144639
GOLPH3L,KLHL6,4,0.37446,0.52522,0.908705,51,1,0.066119,0.426594567
GOLPH3L,KBTBD2,4,0.38192,0.53231,0.908705,52,1,0.21059,0.418027598
GOLPH3L,ABTB1,4,0.39556,0.54549,0.908705,53,2,0.41762,0.402787632
GOLPH3L,MYNN,4,0.39666,0.54643,0.908705,54,2,-0.40177,0.401581592
GOLPH3L,KLHL22,4,0.40393,0.55319,0.908705,55,1,-0.2385,0.39369389
GOLPH3L,KCTD17,4,0.41113,0.56023,0.908705,56,1,-0.8128,0.386020832
GOLPH3L,KCTD2,4,0.41452,0.56353,0.908705,57,2,0.22882,0.382454511
GOLPH3L,BCL6B,4,0.424,0.57244,0.908705,58,2,0.013031,0.372634143
GOLPH3L,KLHL3,4,0.42534,0.57392,0.908705,59,1,-0.69107,0.371263773
GOLPH3L,KLHL11,4,0.44293,0.59059,0.919767,60,2,-0.16125,0.353664904
GOLPH3L,KCTD7,4,0.47123,0.61767,0.928592,61,2,-0.16029,0.326767069
GOLPH3L,KCTD9,4,0.47592,0.62212,0.928592,62,2,0.23251,0.322466044
GOLPH3L,GAN,4,0.49896,0.64505,0.928592,63,1,-0.18893,0.301934269
GOLPH3L,KLHL13,4,0.50397,0.65005,0.928592,64,2,0.23726,0.297595315
GOLPH3L,KCTD12,1,0.50533,0.50538,0.908705,65,0,-0.01102,0.296424918
GOLPH3L,IPP,4,0.50861,0.65448,0.928592,66,2,-0.030248,0.293615105
GOLPH3L,RHOBTB2,4,0.54788,0.67167,0.928592,67,1,-0.63945,0.261314553
